"SEMESTER","AINE_STR","UKSUS","AINEKOOD","AINE","arvestatud","mittearvestatud","A","B","C","D","E","F","mitteilmunud"
"K","MV","MVCM","ARHO.01.029","Radioloogia",28,0,0,0,0,0,0,0,0
"K","MV","MVCM","ARHO.01.033","Radioloogia (uurimismeetodid, radio-anatoomia, kliinilise radioloogia algkursus)",0,0,0,0,0,0,0,0,0
"K","MV","MVCM","ARHO.02.002","Onkoloogia",69,0,0,0,0,0,0,0,0
"K","MV","MVCM","ARHO.02.004","Hematoloogia",0,0,0,0,0,0,0,0,0
"K","MV","MVCM","ARKA.01.044","Kardioloogia",0,0,0,0,0,0,0,0,0
"K","MV","MVCM","ARKA.01.045","Elektrokardiograafia",24,3,0,0,0,0,0,0,2
"K","MV","MVCM","ARKA.01.053","Südame isheemiatõve invasiivne diagnostika ja müokardi revaskulariseerimine",7,0,0,0,0,0,0,0,0
"K","MV","MVCM","ARKA.01.072","Kardioloogia",0,0,0,0,0,0,0,0,0
"K","MV","MVCM","ARKI.01.004","Esmaabi",19,0,0,0,0,0,0,0,0
"K","MV","MVCM","ARKI.01.009","Üldkirurgia",0,0,0,0,0,0,0,0,0
"K","MV","MVCM","ARKI.01.012","Kirurgiline infektsioon",7,0,0,0,0,0,0,0,0
"K","MV","MVCM","ARKI.02.029","Uroloogia",0,0,0,0,0,0,0,0,0
"K","MV","MVCM","ARKI.02.030","Lastekirurgia",0,0,0,0,0,0,0,0,0
"K","MV","MVCM","ARKI.02.031","Üld- ja abdominaalkirurgia",0,0,0,0,0,0,0,0,0
"K","MV","MVCM","ARKI.02.034","Aktuaalsed teemad abdominaalkirurgias. Neeru ja maksa transplantatsioon",37,1,0,0,0,0,0,0,0
"K","MV","MVCM","ARKI.02.040","Veresoontekirurgia",0,0,0,0,0,0,0,0,0
"K","MV","MVCM","ARKR.01.024","Kuulmis-ja kõneelundite anatoomia, füsioloogia ja patoloogia",22,0,0,0,0,0,0,0,0
"K","MV","MVCM","ARKR.01.028","Kõrva-nina-kurguhaigused",0,0,26,16,8,1,0,0,0
"K","MV","MVCM","ARKS.01.024","Pulmonoloogia ja torakaalkirurgia",0,0,0,0,0,0,0,0,0
"K","MV","MVCM","ARLA.01.032","Laste pärilikud haigused ja neurodegeneratsioon",13,5,0,0,0,0,0,0,2
"K","MV","MVCM","ARLA.01.034","Loote ja vastsündinu füsioloogia ning käitumine, rinnaga toitmine",67,0,0,0,0,0,0,0,0
"K","MV","MVCM","ARLA.01.035","Lastehaigused",0,0,8,14,15,1,1,0,0
"K","MV","MVCM","ARLA.01.042","Lastehaigused",0,0,16,30,13,1,1,0,0
"K","MV","MVBS","ARMB.00.001","Meditsiiniline mikrobioloogia",0,0,6,5,4,3,2,4,0
"K","MV","MVBS","ARMB.01.004","Meditsiiniline mikrobioloogia",0,0,12,8,9,2,0,0,0
"K","MV","MVBS","ARMB.01.020","Meditsiiniline mikrobioloogia",0,0,11,29,55,38,26,4,0
"K","MV","MVBS","ARMB.01.041","Suguteedeinfektsioonide mikrobioloogia",46,1,0,0,0,0,0,0,0
"K","MV","MVBS","ARMP.01.024","Meditsiini geneetika",24,0,0,0,0,0,0,0,1
"K","MV","MVBS","ARMP.01.026","Inimese molekulaarne ja kliiniline geneetika",0,0,48,12,3,3,3,0,0
"K","MV","MVBS","ARMP.01.029","Bioloogia",0,0,10,42,69,45,3,6,13
"K","MV","MVBS","ARMP.01.030","Geneetika",0,0,13,5,3,1,1,0,0
"K","MV","MVBS","ARMP.01.034","Bioloogia",0,0,0,5,9,13,0,0,0
"K","MV","MVBS","ARMP.01.036","Reproduktiivbioloogia ja -meditsiin",0,0,8,5,2,0,0,0,0
"K","MV","MVBS","ARMP.02.004","Immunoloogia alase uurimistöö alused I",5,0,0,0,0,0,0,0,0
"K","MV","MVBS","ARMP.02.025","Immunoloogia",0,0,3,2,0,0,0,0,0
"K","MV","MVBS","ARMP.03.025","Stressi patofüsioloogia",6,0,0,0,0,0,0,0,0
"K","MV","MVBS","ARMP.03.031","Patoloogiline füsioloogia",0,0,10,11,1,1,0,0,0
"K","MV","MVBS","ARMP.03.035","Biotehnoloogia",20,0,0,0,0,0,0,0,0
"K","MV","MVCM","ARNH.01.002","Naha- ja suguhaigused",25,0,0,0,0,0,0,0,0
"K","MV","MVCM","ARNH.01.029","Päike ja nahk",34,0,0,0,0,0,0,0,5
"K","MV","MVCM","ARNH.01.033","Naha- ja suguhaigused",0,0,28,16,4,0,0,0,0
"K","MV","MVCM","ARNR.00.019","Teadustöö alused neuroloogias ja neurokirurgias I",15,0,0,0,0,0,0,0,0
"K","MV","MVCM","ARNR.01.028","Neuroloogia alused",0,0,18,8,8,5,3,0,0
"K","MV","MVCM","ARNR.01.032","Neuroloogia",0,0,16,24,5,0,0,0,2
"K","MV","MVCM","ARNR.01.036","Neuroloogia ja neurokirurgia",0,0,40,18,5,1,0,0,1
"K","MV","MVCM","ARNS.01.032","Naistehaigused ja sünnitusabi",0,0,12,26,17,2,0,0,0
"K","MV","MVPT","AROT.00.010","Õenduse filosoofilised probleemid",11,0,0,0,0,0,0,0,0
"K","MV","MVPT","AROT.00.025","Vastsündinu ja imiku hooldus",24,0,0,0,0,0,0,0,0
"K","MV","MVPT","AROT.00.031","Sotsiaalpedagoogika õenduses",7,0,0,0,0,0,0,0,0
"K","MV","MVPT","AROT.00.034","Õendusjuhtimine",0,0,3,2,3,1,0,0,0
"K","MV","MVPT","AROT.00.040","Teadmised, teave ja teabe arendamine õendusteaduses",0,0,2,2,2,2,1,0,0
"K","MV","MVPT","AROT.00.056","Patsiendiga suhtlemise psühholoogia",13,0,0,0,0,0,0,0,0
"K","MV","MVPT","AROT.00.059","Kvantitatiivsete andmete analüüs",14,0,0,0,0,0,0,0,0
"K","MV","MVPT","AROT.00.060","Terviseökonoomika õendusjuhtidele",0,0,2,3,4,1,0,0,0
"K","MV","MVPT","AROT.00.070","Patsiendikesksus tervishoius ja selle arendamine",5,0,0,0,0,0,0,0,0
"K","MV","MVPT","AROT.01.011","Patsiendikesksed teooriad, mudelid ja meetodid õenduses ning kvaliteedi parandamine",0,0,3,1,6,3,1,0,0
"K","MV","MVPT","AROT.01.014","Õenduse didaktika II",0,0,0,0,1,0,0,0,0
"K","MV","MVPT","AROT.01.041","Põetus",180,4,0,0,0,0,0,0,0
"K","MV","MVBS","ARPA.01.023","Patoloogiline anatoomia",46,2,0,0,0,0,0,0,0
"K","MV","MVBS","ARPA.02.002","Kohtuarstiteadus",25,0,0,0,0,0,0,0,0
"K","MV","MVBS","ARPA.02.012","Kohtuarstiteadus",38,0,0,0,0,0,0,0,2
"K","MV","MVPT","ARPO.00.020","Esmatasandi meditsiin",0,0,16,6,1,0,0,0,0
"K","MV","MVPT","ARPO.01.031","Perearstiteadus",0,0,26,27,9,3,2,0,0
"K","MV","MVPT","ARPO.01.032","Perearstiteadus I",157,0,0,0,0,0,0,0,0
"K","MV","MVPT","ARPO.01.043","Praktiliste oskuste omandamine meditsiinis - tudengilt tudengile kursus 1",33,0,0,0,0,0,0,0,0
"K","MV","MVPT","ARPO.01.044","Praktiliste oskuste õpetamine meditsiinis - tudengilt tudengile kursus 2",10,0,0,0,0,0,0,0,0
"K","MV","MVCM","ARPS.01.078","Psühhiaatria",0,0,29,16,10,0,1,0,0
"K","MV","MVCM","ARRD.00.013","Praktiline radioloogia",3,0,0,0,0,0,0,0,0
"K","MV","MVCM","ARSI.01.002","Silmahaigused",0,0,17,35,11,6,1,0,0
"K","MV","MVCM","ARSK.01.030","Endokrinoloogia",0,0,0,0,0,0,0,0,0
"K","MV","MVCM","ARSK.01.032","Nefroloogia",0,0,0,0,0,0,0,0,0
"K","MV","MVCM","ARSK.01.033","Sisehaigused",0,0,0,0,0,0,0,0,0
"K","MV","MVCM","ARSK.01.034","Gastroenteroloogia",0,0,0,0,0,0,0,0,0
"K","MV","MVCM","ARSK.01.039","Reumatoloogia",0,0,0,0,0,0,0,0,0
"K","MV","MVCM","ARSK.03.007","Laboratoorne meditsiin",0,0,0,0,0,0,0,0,0
"K","MV","MVCM","ARSK.03.012","Laboratoorne meditsiin",0,0,0,0,0,0,0,0,0
"K","MV","MVCM","ARSK.03.016","Proovivõtt ja selle kvaliteedi tagamine",25,0,0,0,0,0,0,0,0
"K","MV","MVCM","ARSK.04.001","Infektsioonhaigused",0,0,0,0,0,0,0,0,0
"K","MV","MVCM","ARSK.04.002","Infektsioonhaigused",0,0,0,0,0,0,0,0,0
"K","MV","MVCM","ARSK.05.005","Sisehaiguste propedeutika",0,0,0,0,0,0,0,0,0
"K","MV","MVCM","ARSK.05.006","Sisehaiguste propedeutika (osa ainest ""diagnostika alused"")",0,0,0,0,0,0,0,0,0
"K","MV","MVCM","ARSK.05.009","Geriaatria",0,0,0,4,10,6,0,0,0
"K","MV","MVCM","ARSK.05.017","Sisehaiguste ring II",5,0,0,0,0,0,0,0,0
"K","MV","MVCM","ARSK.05.018","Patsiendi uurimine eesti keeles",19,0,0,0,0,0,0,0,0
"K","MV","MVCM","ARSM.00.011","Sporditraumatoloogia",55,0,0,0,0,0,0,0,0
"K","MV","MVCM","ARSM.01.044","Spordimeditsiin ja taastusravi I",0,0,0,0,0,0,0,0,0
"K","MV","MVCM","ARSM.01.045","Spordimeditsiin",26,0,0,0,0,0,0,0,0
"K","MV","MVCM","ARSM.01.060","Spordimeditsiin",0,0,23,12,6,1,0,0,0
"K","MV","MVST","ARST.01.005","Laste kirurgiline stomatoloogia",0,0,4,12,7,2,0,0,0
"K","MV","MVST","ARST.01.058","Ortognaatiline kirurgia",6,0,0,0,0,0,0,0,0
"K","MV","MVST","ARST.01.063","Ortodontia",25,0,0,0,0,0,0,0,0
"K","MV","MVST","ARST.01.069","Suu- ja näolõualuukirurgia I",28,0,0,0,0,0,0,0,0
"K","MV","MVST","ARST.01.070","Suu- ja näolõualuukirurgia II",24,1,0,0,0,0,0,0,0
"K","MV","MVST","ARST.01.071","Suu- ja näolõualuukirurgia III",25,0,0,0,0,0,0,0,0
"K","MV","MVST","ARST.01.073","Ortopeediline stomatoloogia II",0,0,2,15,6,1,0,0,0
"K","MV","MVST","ARST.01.074","Ortopeediline stomatoloogia III",25,0,0,0,0,0,0,0,0
"K","MV","MVST","ARST.01.077","Suu- ja hambahaigused III",25,0,0,0,0,0,0,0,0
"K","MV","MVST","ARST.01.085","Hambaarstiteadus",0,0,5,0,0,0,0,0,0
"K","MV","MVST","ARST.01.086","Alalõualiigese haigused",9,0,0,0,0,0,0,0,0
"K","MV","MVST","ARST.01.094","Ortopeedilise stomatoloogia propedeutika",0,0,10,11,7,2,0,0,1
"K","MV","MVST","ARST.01.096","Suu- ja hambahaigused II",0,0,5,10,8,1,0,0,0
"K","MV","MVST","ARST.01.101","Lastestomatoloogia",25,0,0,0,0,0,0,0,0
"K","MV","MVST","ARST.01.103","Mälumisfüsioloogia I",31,0,0,0,0,0,0,0,0
"K","MV","MVST","ARST.01.105","Sissejuhatus kliinilisse hambaravisse",31,0,0,0,0,0,0,0,0
"K","MV","MVST","ARST.01.108","Professionaalne areng I",30,0,0,0,0,0,0,0,0
"K","MV","MVST","ARST.01.110","Teadusprojekt",25,0,0,0,0,0,0,0,0
"K","MV","MVST","ARST.01.111","Suu- ja hambahaigused I",0,0,8,5,11,4,0,0,0
"K","MV","MVST","ARST.01.112","Ortopeediline stomatoloogia I",28,0,0,0,0,0,0,0,0
"K","MV","MVST","ARST.01.113","Suu -ja hambahaiguste propedeutika",0,0,11,20,0,0,0,0,0
"K","MV","MVST","ARST.01.119","Eristamatud täidised esihammastele",21,0,0,0,0,0,0,0,0
"K","MV","MVPT","ARTH.01.095","Keskkonna- ja töötervishoid",10,0,0,0,0,0,0,0,1
"K","MV","MVPT","ARTH.01.099","Keskkonna-ja töötervishoid",0,0,6,17,4,4,0,0,0
"K","MV","MVPT","ARTH.02.001","Meditsiini eetika",0,0,35,9,0,0,0,0,2
"K","MV","MVPT","ARTH.02.041","Tervishoiupoliitika ja - ökonoomika",0,0,8,12,1,1,0,2,0
"K","MV","MVPT","ARTH.02.056","Meditsiiniajalugu",0,0,154,32,2,0,0,0,6
"K","MV","MVPT","ARTH.02.076","Meditsiiniajalugu",0,0,14,8,5,0,0,0,0
"K","MV","MVPT","ARTH.02.080","Magistriseminar",20,1,0,0,0,0,0,0,0
"K","MV","MVPT","ARTH.02.081","Tervishoiukorraldus ja tervishoiuökonoomika",0,0,20,7,2,1,1,0,0
"K","MV","MVPT","ARTH.02.082","Tervisekäitumise psühholoogilised ja sotsiaalsed alused",0,0,98,40,16,1,0,0,0
"K","MV","MVPT","ARTH.03.022","Biostatistika II",11,0,0,0,0,0,0,0,1
"K","MV","MVPT","ARTH.03.029","Biostatistika meetodid rahvatervishoius",0,0,2,3,4,1,0,0,0
"K","MV","MVPT","ARTH.03.043","Nakkushaiguste epidemioloogia ja seire",0,0,2,1,3,3,1,0,0
"K","MV","MVPT","ARTH.03.046","Uuringute kavandamine terviseteadustes",0,0,2,4,2,1,1,0,0
"K","MV","MVPT","ARTH.04.024","Suitsetamine ja tervis",8,0,0,0,0,0,0,0,0
"K","MV","MVPT","ARTH.04.044","Tervise edendamine",0,0,4,8,13,4,0,0,0
"K","MV","MVCM","ARTO.01.018","Traumatoloogia ja ortopeedia",0,0,0,0,0,0,0,0,0
"K","MV","MVCM","ARTO.01.021","Traumatoloogia ja ortopeedia",0,0,0,0,0,0,0,0,0
"K","MV","MVSF","KKSB.00.010","Doktoritöö",12,0,0,0,0,0,0,0,0
"K","MV","MVSF","KKSB.00.011","Bakalaureusetöö füsioteraapia erialal",38,0,8,10,8,1,0,0,1
"K","MV","MVSF","KKSB.00.012","Spordibioloogia metodoloogiline doktoriseminar",5,0,0,0,0,0,0,0,0
"K","MV","MVSF","KKSB.01.004","Kehaliste harjutuste bioloogia",0,0,4,6,5,4,1,0,0
"K","MV","MVSF","KKSB.01.031","Liigutustegevuse bioloogilised alused",6,0,0,0,0,0,0,0,0
"K","MV","MVSF","KKSB.01.035","Sportlase pikaajaline areng",19,0,0,0,0,0,0,0,0
"K","MV","MVSF","KKSB.01.036","Tervislik liikumisharrastus",28,4,0,0,0,0,0,0,0
"K","MV","MVSF","KKSB.02.010","Toit, toitumine ja sportlik saavutusvõime",0,0,2,5,9,4,3,0,1
"K","MV","MVSF","KKSB.02.046","Füsioloogia",0,0,12,16,21,19,9,11,3
"K","MV","MVSF","KKSB.03.019","Biomehaanika ja ergonoomika",0,0,14,16,18,20,3,2,0
"K","MV","MVSF","KKSB.03.029","Kinesioloogia ja biomehaanika. Eriharukursus doktoriõppele",2,0,0,0,0,0,0,0,0
"K","MV","MVSF","KKSB.03.030","Tugi-liikumisaparaadi tervishoid",8,0,0,0,0,0,0,0,0
"K","MV","MVSF","KKSB.05.028","Füsioterapeutiline hindamine",0,0,38,7,1,1,0,0,0
"K","MV","MVSF","KKSB.05.029","Massaaž",0,0,38,8,1,0,0,0,0
"K","MV","MVSF","KKSB.05.030","Skeleti-lihassüsteemi füsioteraapia",0,0,26,12,1,0,0,0,0
"K","MV","MVSF","KKSB.05.035","Abivahendite kohandamine",0,0,17,3,1,0,0,0,0
"K","MV","MVSF","KKSB.05.036","Tööfüsioteraapia ja ergonoomika",22,0,0,0,0,0,0,0,0
"K","MV","MVSF","KKSB.05.038","Laste füsioteraapia II",0,0,6,9,5,0,0,0,0
"K","MV","MVSF","KKSB.05.040","Geriaatriline füsioteraapia",0,0,9,8,2,1,0,0,0
"K","MV","MVSF","KKSB.05.050","Spordifüsioteraapia",0,0,6,9,5,0,0,0,0
"K","MV","MVSF","KKSB.05.054","Massaaži ja füsioteraapia baaskursus",20,0,0,0,0,0,0,0,0
"K","MV","MVSF","KKSB.05.057","Manuaalteraapia",24,0,0,0,0,0,0,0,0
"K","MV","MVSF","KKSB.05.059","Magistritöö füsioteraapia erialal",1,0,7,10,4,2,0,0,0
"K","MV","MVSF","KKSB.05.062","Sisehaiguste füsioteraapia",0,0,23,15,2,0,0,0,0
"K","MV","MVSF","KKSB.05.077","Teraapiaprotsessi juhendamine II",20,0,0,0,0,0,0,0,0
"K","MV","MVSF","KKSB.05.084","Abivahendid",17,0,0,0,0,0,0,0,2
"K","MV","MVSF","KKSB.05.085","Rehabilitatsioon spordis",26,0,0,0,0,0,0,0,2
"K","MV","MVSF","KKSP.00.016","Bakalaureusetöö kehalise kasvatuse ja spordi erialal",1,0,1,6,5,6,2,2,1
"K","MV","MVSF","KKSP.00.018","Spordipedagoogika metodoloogiline doktoriseminar",2,0,0,0,0,0,0,0,0
"K","MV","MVSF","KKSP.00.020","Liikumis- ja sporditeaduste didaktika",4,0,0,0,0,0,0,0,0
"K","MV","MVSF","KKSP.00.021","Magistritöö kehalise kasvatuse ja spordi erialal",1,0,1,5,3,2,0,0,0
"K","MV","MVSF","KKSP.02.015","Kehalise kasvatuse didaktika I",0,0,7,12,1,0,0,0,0
"K","MV","MVSF","KKSP.02.024","Erivajadustega laste kehaline arendamine",0,0,5,4,2,1,0,1,1
"K","MV","MVSF","KKSP.02.025","Suhtlemine liigutustegevuse õpetamisel ja juhendamisel",0,0,14,10,6,3,0,0,0
"K","MV","MVSF","KKSP.02.036","Kehalise kasvatuse teooria",0,0,9,4,1,0,0,0,0
"K","MV","MVSF","KKSP.02.037","Kehalise kasvatuse metoodika",0,0,3,2,5,2,1,0,0
"K","MV","MVSF","KKSP.02.044","Tervis ja liikumine koolieelses lasteasutuses",0,0,5,2,1,0,0,0,0
"K","MV","MVSF","KKSP.03.002","Spordi ajalugu",0,0,3,5,6,7,0,0,0
"K","MV","MVSF","KKSP.03.024","Sport ja ühiskond",0,0,1,11,14,0,0,0,0
"K","MV","MVSF","KKSP.03.025","Liigutusõpetus",0,0,1,6,9,6,3,0,1
"K","MV","MVSF","KKSP.03.030","Spordisotsioloogia",0,0,1,3,3,4,1,0,0
"K","MV","MVSF","KKSP.03.036","Spordipsühholoogia alused",28,2,0,0,0,0,0,0,0
"K","MV","MVSF","KKSP.03.037","Spordijuhtimise praktika",0,0,1,3,3,0,0,0,0
"K","MV","MVSF","KKSP.03.051","Spordijuhtimise seminar",0,0,4,0,4,0,0,0,0
"K","MV","MVSF","KKSP.04.025","Treeninguõpetus: eriharukursus doktoriõppele",0,0,3,0,0,0,0,0,0
"K","MV","MVSF","KKSP.04.038","Kergejõustiku algõpetus II",0,0,6,6,2,0,9,1,1
"K","MV","MVSF","KKSP.04.044","Sportliku treeningu seminar",9,0,0,0,0,0,0,0,0
"K","MV","MVSF","KKSP.04.051","Lihastasakaal ja kehahoid",21,1,0,0,0,0,0,0,0
"K","MV","MVSF","KKSP.04.053","Tervise- ja harrastusvõimlemine",0,0,3,8,4,0,0,0,0
"K","MV","MVSF","KKSP.04.058","Sportliku treeningu praktikum",0,0,4,6,3,9,1,1,1
"K","MV","MVSF","KKSP.04.062","Kergejõustik",0,0,2,3,3,0,0,0,0
"K","MV","MVSF","KKSP.04.065","Sportmängude algõpetus",0,0,0,0,12,10,4,1,1
"K","MV","MVSF","KKSP.04.067","Jalgpall",0,0,1,0,0,0,0,0,0
"K","MV","MVSF","KKSP.04.081","Tervise ja töövõime hindamine",0,0,0,8,10,1,1,0,1
"K","MV","MVSF","KKSP.05.039","Spordiõpetus. Sportmängud. Jalgpall. Korvpall",0,0,8,4,4,2,0,0,0
"K","MV","MVSF","KKSP.05.046","Jõutõstmise ja kulturismi kursus",21,0,0,0,0,0,0,0,0
"K","MV","MVSF","KKSP.05.047","Suusaspordi kursus",5,0,0,0,0,0,0,0,0
"K","MV","MVSF","KKSP.05.049","Pikamaajooksu kursus",23,0,0,0,0,0,0,0,0
"K","MV","MVSF","KKSP.05.261","Veespordi algõpetus",0,0,7,7,5,1,0,0,1
"K","MV","MVSF","KKSP.05.264","Puhke- ja treeningulaagrite korraldus",0,0,9,11,12,0,0,0,0
"K","MV","MVSF","KKSP.05.270","Võimlemise algõpetus II",0,0,16,8,3,3,2,4,2
"K","MV","MVSF","KKSP.05.307","Fitness-poksi kursus",42,0,0,0,0,0,0,0,0
"K","MV","MVCM","MV00.00.002","Ortopeediline radioloogia",58,8,0,0,0,0,0,0,4
"K","MV","MVBS","MVBS.04.001","Geneetika roll tänase tõenduspõhise meditsiini kontekstis",94,0,0,0,0,0,0,0,0
"K","MV","MVBS","MVBS.04.002","Bioinformaatilised meetodid geneetika andmete analüüsiks kliinilises kontekstis",25,0,0,0,0,0,0,0,0
"K","MV","MVCM","MVCM.07.001","Mida peaksin teadma oma naha kohta",25,0,0,0,0,0,0,0,4
"K","MV","MVPT","MVPT.02.001","Kvalitatiivsete andmete kogumine ja analüüs",16,1,0,0,0,0,0,0,0
"K","OO","P2OO","P2OO.00.001","Üliõpilasnõustamine",79,10,0,0,0,0,0,0,0
"K","OO","P2OO","P2OO.00.002","Ülikoolist tööle: kuidas leida sobiv rakendus tööturul",9,2,0,0,0,0,0,0,0
"K","SV","SVHI","HTEP.00.155","Rahvusvaheline viiplemine",0,0,4,1,2,0,0,0,0
"K","SV","SVHI","HTEP.01.035","Erivajadustega laste psühholoogia alused",0,0,15,31,36,19,7,0,6
"K","SV","SVHI","HTEP.01.047","Matemaatika õpe erivajadustega lastele I",0,0,3,12,11,11,1,0,0
"K","SV","SVHI","HTEP.01.051","Erivajaduste identifitseerimine",0,0,34,40,15,11,0,2,2
"K","SV","SVHI","HTEP.01.172","Praktiline eesti viipekeel edasijõudnutele",7,0,0,0,0,0,0,0,0
"K","SV","SVHI","HTEP.01.198","Eesti viipekeele väljendusõpetus",0,0,2,5,0,0,0,0,0
"K","SV","SVHI","HTEP.01.217","Praktiline eesti viipekeel (eripedagoogidele)",33,0,0,0,0,0,0,0,0
"K","SV","SVHI","HTEP.01.218","Surdopedagoogika alused",0,0,4,6,9,3,0,0,0
"K","SV","SVHI","HTEP.01.221","Tüflopedagoogika",18,0,0,0,0,0,0,0,0
"K","SV","SVHI","HTEP.02.025","Kõnetegevuse psühholoogia",0,0,6,10,9,13,10,7,1
"K","SV","SVHI","HTEP.02.050","Logopeedia alused",38,1,0,0,0,0,0,0,0
"K","SV","SVHI","HTEP.02.058","Lugemis-kirjutamispuuete praktikum",1,0,0,0,0,0,0,0,0
"K","SV","SVHI","HTEP.02.082","Koolieelne kõnearendus",22,0,0,0,0,0,0,0,0
"K","SV","SVHI","HTEP.02.094","Kõne uurimise seminar",11,0,0,0,0,0,0,0,0
"K","SV","SVHI","HTEP.02.107","Uurimistöö metodoloogia",46,2,0,0,0,0,0,0,0
"K","SV","SVHI","HTEP.02.119","Lapse kõne-eelne areng ja kommunikatsioon",12,0,0,0,0,0,0,0,0
"K","SV","SVHI","HTEP.02.121","Kõnetegevuse psühholoogia (viipekeele tõlkidele)",0,0,2,0,0,3,3,0,0
"K","SV","SVHI","HTHT.00.009","Õppimine ja õpetamine kõrgkoolis",19,0,0,0,0,0,0,0,2
"K","SV","SVHI","HTHT.01.001","Kasvatusteaduslike ideede ajalugu",10,0,0,0,0,0,0,0,1
"K","SV","SVHI","HTHT.01.005","Säästvat arengut toetav haridus",43,0,0,0,0,0,0,0,2
"K","SV","SVHI","HTHT.01.008","Hariduskorraldus kutsekoolis",34,0,0,0,0,0,0,0,1
"K","SV","SVHI","HTHT.01.009","Koolisotsiaaltöö võrgustik",10,0,0,0,0,0,0,0,2
"K","SV","SVHI","HTHT.01.011","Kutseõppe didaktika I",40,0,0,0,0,0,0,0,0
"K","SV","SVHI","HTHT.01.013","Arengupsühholoogia rakendused kutseõppes",51,3,0,0,0,0,0,0,0
"K","SV","SVHI","HTHT.01.014","Magistritöö",46,0,9,7,12,6,1,0,0
"K","SV","SVHI","HTHT.01.016","Kvantitatiivse andmetöötluse praktikum",18,0,0,0,0,0,0,0,1
"K","SV","SVHI","HTHT.01.027","Tõenduspõhine praktika ja sekkumine",0,0,1,4,3,2,0,0,2
"K","SV","SVHI","HTHT.02.001","Erialane inglise keel (B 1 keeletase)",0,0,20,16,8,3,0,0,2
"K","SV","SVHI","HTHT.02.002","Erialane inglise keel (B2 keeletase)",0,0,13,10,8,2,0,0,0
"K","SV","SVHI","HTHT.02.004","Inglise keele praktiline grammatika I ja II kooliastme õpetajale (I)",0,0,2,4,5,0,0,0,0
"K","SV","SVHI","HTHT.02.006","Praktiline inglise keel I",0,0,3,6,2,0,0,0,0
"K","SV","SVHI","HTHT.02.011","Kunstiajalugu ja kunstiteose analüüs",0,0,2,8,5,2,0,0,0
"K","SV","SVHI","HTHT.02.012","Eritehnikad kunstiõpetuses",18,1,22,0,0,0,0,0,2
"K","SV","SVHI","HTHT.02.013","Värvi-, kompositsiooni- ja perspektiiviõpetus",0,0,16,0,0,0,0,0,2
"K","SV","SVHI","HTHT.02.021","Rõivaste ajalugu ja õmblemise tehnoloogia",0,0,9,0,0,0,0,0,0
"K","SV","SVHI","HTHT.02.037","Bakalaureusetöö",0,0,0,3,2,2,0,0,0
"K","SV","SVHI","HTHT.02.042","Keeleliste osaoskuste õpetamine koolieelses eas",0,0,39,9,2,1,0,0,0
"K","SV","SVHI","HTHT.02.043","Õppimine ja õpetamine I ja II kooliastmes",25,1,0,0,0,0,0,0,4
"K","SV","SVHI","HTHT.02.048","Matemaatika didaktika I",0,0,10,6,3,0,0,0,0
"K","SV","SVHI","HTHT.07.010","Eesti kurtide kogukond",7,0,0,0,0,0,0,0,0
"K","SV","SVHI","HTHT.07.019","Järeltõlke teooria ja praktika",0,0,3,4,0,0,0,0,0
"K","SV","SVHI","HTHT.07.021","Sotsiaalpedagoogilised probleemid koolis ja õpetaja toimetulek",0,0,15,13,2,0,0,0,0
"K","SV","SVHI","HTOS.02.194","Keskkonnaharidus",0,0,11,7,1,0,0,0,0
"K","SV","SVHI","HTOS.02.204","Eesti keele algõpetuse didaktika I",0,0,12,3,1,0,0,0,1
"K","SV","SVHI","HTOS.02.233","Kaasaegne eesti keel II",0,0,7,7,13,0,0,0,2
"K","SV","SVHI","HTOS.02.234","Kaasaegne eesti keel III",0,0,13,6,7,2,0,0,1
"K","SV","SVHI","HTOS.02.235","Elu mitmekesisus I",0,0,3,13,1,0,0,0,0
"K","SV","SVHI","HTOS.02.236","Elu mitmekesisus II",0,0,20,40,11,1,0,0,3
"K","SV","SVHI","HTOS.02.240","Eesti kultuuriajalugu",0,0,3,8,11,6,1,0,3
"K","SV","SVHI","HTOS.02.242","Tööõpetus esimeses kooliastmes",0,0,22,7,1,0,0,0,2
"K","SV","SVHI","HTOS.02.244","Maailma lastekirjanduse autoreid",0,0,9,11,8,1,1,0,2
"K","SV","SVHI","HTOS.02.245","Algebra ja funktsioonid",0,0,13,4,3,0,0,5,2
"K","SV","SVHI","HTOS.02.258","Inglise keele didaktika esimeses ja teises kooliastmes I",15,0,0,0,0,0,0,0,0
"K","SV","SVHI","HTOS.02.260","Inglise keele didaktika esimeses ja teises kooliastmes II",0,0,8,6,1,0,0,0,0
"K","SV","SVHI","HTOS.02.268","Inglise keelt kõnelevate maade maiskonnalugu esimeses ja teises kooliastmes II",0,0,4,5,1,1,0,0,0
"K","SV","SVHI","HTOS.02.289","Rütmika ja muusikaline liikumine II",13,0,0,0,0,0,0,0,3
"K","SV","SVHI","HTOS.02.292","Alternatiivpedagoogika",23,0,0,0,0,0,0,0,3
"K","SV","SVHI","HTOS.02.388","Ajaleht kui õppevahend põhikooli inglise keele tunnis",10,0,0,0,0,0,0,0,1
"K","SV","SVHI","HTOS.02.402","Inglise keel (eel-kesktase)",0,0,10,4,1,0,0,0,0
"K","SV","SVHI","HTOS.02.409","Infotehnoloogia kasutamine alushariduses",47,3,0,0,0,0,0,0,1
